DiaMesAno,HoraMinutosSegundos,Latitude,Longitude,Velocidade,Altitude,Satelites,GyroX,GyroY,GyroZ
2015-10-30,17-22-9,-34.85080,-7.14090,0.41,5.00,28,0.52,0.09,0.80
2015-10-30,17-22-9,-34.85080,-7.14090,0.41,5.00,28,0.51,0.09,0.80
2015-10-30,17-22-9,-34.85080,-7.14090,0.41,5.00,28,0.51,0.10,0.80
2015-10-30,17-22-9,-34.85080,-7.14090,0.41,5.00,28,0.52,0.09,0.80
2015-10-30,17-22-9,-34.85080,-7.14090,0.41,5.00,28,0.52,0.08,0.80
2015-10-30,17-22-9,-34.85080,-7.14090,0.41,5.00,28,0.51,0.09,0.80
2015-10-30,17-22-9,0.00000,-7.14090,0.00,5.00,28,0.51,0.09,0.79
2015-10-30,17-22-9,0.00000,-7.14090,0.00,5.00,28,0.51,0.10,0.80
2015-10-30,17-22-9,0.00000,-7.14090,0.00,5.00,28,0.51,0.09,0.80
2015-10-30,17-22-9,0.00000,-7.14090,0.00,5.00,28,0.51,0.09,0.80
2015-10-30,17-22-9,0.00000,-7.14090,0.00,5.00,28,0.52,0.10,0.81
2015-10-30,17-22-9,0.00000,-7.14090,0.00,5.00,28,0.51,0.09,0.80
2015-10-30,17-22-9,-34.85080,-7.14090,0.80,5.00,28,0.51,0.09,0.80
2015-10-30,17-22-9,-34.85080,-7.14090,0.80,5.00,28,0.51,0.09,0.80
2015-10-30,17-22-9,-34.85080,-7.14090,0.80,5.00,28,0.51,0.09,0.78
2015-10-30,17-22-9,-34.85080,-7.14090,0.80,5.00,28,0.51,0.09,0.80
2015-10-30,17-22-9,-34.85080,-7.14090,0.80,5.00,28,0.52,0.09,0.80
2015-10-30,17-22-9,-34.85080,-7.14090,0.80,5.00,28,0.51,0.09,0.80
