DiaMesAno,HoraMinutosSegundos,Latitude,Longitude,Velocidade,Altitude,Satelites,GyroX,GyroY,GyroZ
2392015,15213,-34.85073,-7.14096,2.22,100.20,8,-17.98,4.32,0.42
2392015,15213,-34.85073,-7.14096,2.22,100.20,8,-17.98,4.32,0.42
2392015,15213,-34.85074,-7.14098,5.35,100.20,8,-19.68,4.32,0.42
2392015,15213,-34.85074,-7.14098,5.35,100.20,8,-19.68,4.32,0.42
2392015,15213,-34.85074,-7.14098,5.35,94.40,7,-19.68,4.32,0.42
2392015,15213,-34.85074,-7.14098,5.35,94.40,7,-19.68,4.32,0.42
2392015,15214,-34.85074,-7.14098,5.35,94.40,7,-19.68,4.32,0.42
2392015,15214,-34.85074,-7.14098,5.35,94.40,7,-19.68,4.32,0.42
2392015,15214,-34.85074,-7.14098,5.35,94.40,7,-19.68,4.32,0.42
2392015,15214,-34.85074,-7.14098,5.35,94.40,7,-19.68,4.32,0.42
2392015,15214,-34.85074,-7.14098,5.35,94.40,7,-20.68,4.32,0.42
2392015,15214,-34.85075,-7.14098,6.30,94.40,7,-20.68,4.32,0.42
2392015,15214,-34.85075,-7.14098,6.30,94.40,7,-21.31,4.32,0.42
2392015,15214,-34.85075,-7.14098,6.30,92.30,7,-21.31,4.32,0.42
2392015,15215,-34.85075,-7.14098,6.30,92.30,7,-21.31,4.32,0.42
2392015,15215,-34.85075,-7.14098,6.30,92.30,7,-21.31,4.32,0.42
2392015,15215,-34.85075,-7.14098,6.30,92.30,7,-24.30,4.32,0.42
2392015,15215,-34.85075,-7.14098,6.30,92.30,7,-23.66,4.32,0.22
2392015,15215,-34.85075,-7.14098,6.30,92.30,7,-23.66,3.98,0.22
2392015,15215,-34.85075,-7.14098,6.30,92.30,7,-25.10,4.39,0.22
2392015,15215,-34.85076,-7.14098,6.02,92.30,7,-24.08,4.39,0.01
2392015,15215,-34.85076,-7.14098,6.02,92.30,7,-21.13,4.39,0.01
2392015,15216,-34.85076,-7.14098,6.02,92.30,7,-20.95,4.39,0.22
2392015,15216,-34.85076,-7.14098,6.02,92.30,7,-20.95,4.39,0.22
2392015,15216,-34.85076,-7.14098,6.02,92.30,7,-18.98,3.13,0.09
2392015,15216,-34.85076,-7.14098,6.02,92.30,7,-23.51,3.13,0.27
2392015,15216,-34.85076,-7.14098,6.02,92.30,7,-26.48,2.11,0.45
2392015,15216,-34.85076,-7.14098,6.02,92.30,7,-23.89,2.46,0.34
2392015,15216,-34.85076,-7.14098,6.02,92.30,7,-27.40,3.40,0.39
2392015,15216,-34.85076,-7.14097,5.44,92.30,7,-28.32,1.39,0.38
2392015,15216,-34.85076,-7.14097,5.44,92.30,7,-22.52,1.74,0.38
2392015,15217,-34.85076,-7.14097,5.44,93.10,7,-22.52,2.70,0.38
2392015,15217,-34.85076,-7.14097,5.44,93.10,7,-21.04,2.52,0.46
2392015,15217,-34.85076,-7.14097,5.44,93.10,7,-21.04,2.52,0.46
2392015,15217,-34.85076,-7.14097,5.44,93.10,7,-13.84,2.52,-0.00
2392015,15217,-34.85076,-7.14097,5.44,93.10,7,-7.87,3.26,-0.00
2392015,15217,-34.85076,-7.14097,5.44,93.10,7,-12.51,3.26,0.09
2392015,15217,-34.85076,-7.14097,5.44,93.10,7,-25.99,3.26,0.52
2392015,15217,-34.85076,-7.14095,8.74,93.10,7,-46.04,1.91,1.07
2392015,15218,-34.85076,-7.14095,8.74,93.10,7,-47.34,-1.90,0.87
2392015,15218,-34.85076,-7.14095,8.74,94.20,9,-50.91,-1.90,0.57
2392015,15218,-34.85076,-7.14095,8.74,94.20,9,-52.90,-1.90,0.53
2392015,15218,-34.85076,-7.14095,8.74,94.20,9,-33.96,-3.36,-0.27
2392015,15218,-34.85076,-7.14095,8.74,94.20,9,-20.16,-3.36,-0.97
