data,hora,latitude,longitude,velocidade,altitude,satelites,xg,yg,zg,x,y,z
1692015,21237,-7.14089,-34.85073,1.13,58.60,9,-0.20,-0.04,0.92,27,-6,13
1692015,21237,-7.14089,-34.85073,1.13,58.60,9,-0.21,-0.04,0.92,30,-4,22
1692015,21237,-7.14089,-34.85073,1.13,58.60,9,-0.20,-0.04,0.92,31,-9,20
1692015,21237,-7.14089,-34.85073,1.13,58.60,9,-0.20,-0.05,0.92,25,-5,17
1692015,21237,-7.14089,-34.85073,1.13,58.60,9,-0.20,-0.04,0.92,28,-7,20
1692015,21237,-7.14089,-34.85073,1.13,58.60,9,-0.21,-0.05,0.92,25,-6,16
1692015,21237,-7.14089,-34.85073,1.74,58.60,9,-0.20,-0.04,0.93,31,-4,19
1692015,21237,-7.14089,-34.85073,1.74,58.60,9,-0.20,-0.04,0.93,31,-8,20
1692015,21238,-7.14089,-34.85073,1.74,58.50,9,-0.20,-0.05,0.92,30,-7,21
1692015,21238,-7.14089,-34.85073,1.74,58.50,9,-0.20,-0.04,0.92,31,-6,22
1692015,21238,-7.14089,-34.85073,1.74,58.50,9,-0.20,-0.05,0.93,25,-6,20
1692015,21238,-7.14089,-34.85073,1.74,58.50,9,-0.20,-0.05,0.92,28,-9,22
1692015,21238,-7.14089,-34.85073,1.74,58.50,9,-0.20,-0.05,0.93,32,-4,20
1692015,21238,-7.14089,-34.85073,1.74,58.50,9,-0.20,-0.05,0.92,30,-9,23
1692015,21238,-7.14089,-34.85073,0.67,58.50,9,-0.21,-0.04,0.93,27,-6,20
1692015,21238,-7.14089,-34.85073,0.67,58.50,9,-0.21,-0.04,0.92,29,-7,18
1692015,21239,-7.14089,-34.85073,0.67,58.50,9,-0.20,-0.04,0.92,31,-5,19
1692015,21239,-7.14089,-34.85073,0.67,58.50,9,-0.20,-0.04,0.91,27,-3,20
1692015,21239,-7.14089,-34.85073,0.67,58.50,9,-0.21,-0.05,0.93,30,-7,25
1692015,21239,-7.14089,-34.85073,0.67,58.50,9,-0.20,-0.04,0.92,28,-5,23
1692015,21239,-7.14089,-34.85073,0.67,58.50,9,-0.20,-0.05,0.92,31,-6,22
1692015,21239,-7.14089,-34.85073,0.67,58.50,9,-0.20,-0.04,0.92,26,-6,25
1692015,21239,-7.14089,-34.85073,0.19,58.50,9,-0.20,-0.04,0.92,31,-5,15
1692015,21239,-7.14089,-34.85073,0.19,58.50,9,-0.21,-0.04,0.92,28,-10,18
1692015,21240,-7.14089,-34.85073,0.19,58.50,9,-0.20,-0.05,0.92,27,-7,21
1692015,21240,-7.14089,-34.85073,0.19,58.50,9,-0.20,-0.05,0.92,31,-7,15
1692015,21240,-7.14089,-34.85073,0.19,58.50,9,-0.20,-0.04,0.92,31,-5,23
1692015,21240,-7.14089,-34.85073,0.19,58.50,9,-0.20,-0.05,0.92,31,-3,21
1692015,21240,-7.14089,-34.85073,0.19,58.50,9,-0.21,-0.04,0.93,28,-6,19
1692015,21240,-7.14089,-34.85073,0.19,58.50,9,-0.20,-0.05,0.93,27,-7,20
1692015,21240,-7.14088,-34.85073,0.65,58.50,9,-0.20,-0.04,0.92,27,-6,19
1692015,21240,-7.14088,-34.85073,0.65,58.50,9,-0.20,-0.04,0.92,26,-8,18
1692015,21241,-7.14088,-34.85073,0.65,58.40,9,-0.20,-0.04,0.92,30,-6,24
1692015,21241,-7.14088,-34.85073,0.65,58.40,9,-0.21,-0.04,0.92,24,-6,20
1692015,21241,-7.14088,-34.85073,0.65,58.40,9,-0.20,-0.05,0.93,32,-10,22
1692015,21241,-7.14088,-34.85073,0.65,58.40,9,-0.20,-0.04,0.93,26,-3,20
1692015,21241,-7.14088,-34.85073,0.65,58.40,9,-0.20,-0.04,0.93,24,-7,18
1692015,21241,-7.14088,-34.85073,0.65,58.40,9,-0.21,-0.04,0.93,28,-9,18
1692015,21241,-7.14088,-34.85073,0.15,58.40,9,-0.20,-0.04,0.92,31,-3,22
1692015,21241,-7.14088,-34.85073,0.15,58.40,9,-0.20,-0.05,0.92,30,-4,20
1692015,21242,-7.14088,-34.85073,0.15,58.40,9,-0.20,-0.05,0.92,28,-2,19
1692015,21242,-7.14088,-34.85073,0.15,58.40,9,-0.20,-0.05,0.92,27,-2,25
1692015,21242,-7.14088,-34.85073,0.15,58.40,9,-0.20,-0.05,0.93,28,-11,18
1692015,21242,-7.14088,-34.85073,0.15,58.40,9,-0.21,-0.04,0.92,32,-6,23
1692015,21242,-7.14088,-34.85073,0.15,58.40,9,-0.20,-0.04,0.93,28,-7,17
1692015,21242,-7.14088,-34.85073,0.15,58.40,9,-0.21,-0.05,0.93,27,-5,21
1692015,21242,-7.14088,-34.85073,0.17,58.40,9,-0.20,-0.04,0.93,29,-5,24
1692015,21242,-7.14088,-34.85073,0.17,58.40,9,-0.20,-0.04,0.92,31,-5,17
1692015,21243,-7.14088,-34.85073,0.17,58.40,9,-0.20,-0.04,0.91,28,-7,18
1692015,21243,-7.14088,-34.85073,0.17,58.40,9,-0.20,-0.04,0.93,30,-4,21
1692015,21243,-7.14088,-34.85073,0.17,58.40,9,-0.20,-0.04,0.91,27,-6,18
1692015,21243,-7.14088,-34.85073,0.17,58.40,9,-0.20,-0.04,0.93,24,-2,22
1692015,21243,-7.14088,-34.85073,0.17,58.40,9,-0.20,-0.04,0.92,25,-9,21
1692015,21243,-7.14088,-34.85073,0.17,58.40,9,-0.20,-0.04,0.93,28,-8,23
1692015,21243,-7.14088,-34.85073,0.13,58.40,9,-0.20,-0.05,0.92,27,-6,14
1692015,21243,-7.14088,-34.85073,0.13,58.40,9,-0.20,-0.04,0.92,29,-6,22
1692015,21244,-7.14088,-34.85073,0.13,58.40,9,-0.21,-0.04,0.92,26,-6,22
1692015,21244,-7.14088,-34.85073,0.13,58.40,9,-0.21,-0.04,0.93,28,-3,19
1692015,21244,-7.14088,-34.85073,0.13,58.40,9,-0.20,-0.04,0.92,28,-8,23
1692015,21244,-7.14088,-34.85073,0.13,58.40,9,-0.20,-0.05,0.92,27,-3,24
1692015,21244,-7.14088,-34.85073,0.13,58.40,9,-0.20,-0.04,0.92,25,-6,22
1692015,21244,-7.14088,-34.85073,0.13,58.40,9,-0.20,-0.04,0.91,28,-5,23
1692015,21244,-7.14088,-34.85073,0.13,58.40,9,-0.21,-0.04,0.92,31,-6,23
1692015,21244,-7.14088,-34.85073,0.13,58.40,9,-0.20,-0.04,0.92,23,-6,18
1692015,21245,-7.14088,-34.85073,0.13,58.30,9,-0.20,-0.04,0.93,28,-9,16
1692015,21245,-7.14088,-34.85073,0.13,58.30,9,-0.20,-0.04,0.93,27,-6,20
1692015,21245,-7.14088,-34.85073,0.13,58.30,9,-0.20,-0.04,0.92,26,-8,21
1692015,21245,-7.14088,-34.85073,0.13,58.30,9,-0.20,-0.04,0.92,26,-7,22
1692015,21245,-7.14088,-34.85073,0.13,58.30,9,-0.20,-0.04,0.92,33,-4,26
1692015,21245,-7.14088,-34.85073,0.13,58.30,9,-0.20,-0.04,0.92,30,-6,14
1692015,21245,-7.14088,-34.85073,0.07,58.30,9,-0.20,-0.05,0.93,27,-7,19
1692015,21245,-7.14088,-34.85073,0.07,58.30,9,-0.21,-0.04,0.92,27,-4,17
1692015,21246,-7.14088,-34.85073,0.07,58.30,9,-0.20,-0.05,0.93,29,-6,23
1692015,21246,-7.14088,-34.85073,0.07,58.30,9,-0.21,-0.05,0.93,26,-5,26
1692015,21246,-7.14088,-34.85073,0.07,58.30,9,-0.20,-0.04,0.92,23,-8,20
1692015,21246,-7.14088,-34.85073,0.07,58.30,9,-0.20,-0.05,0.93,27,-5,21
1692015,21246,-7.14088,-34.85073,0.07,58.30,9,-0.20,-0.05,0.93,27,-6,24
1692015,21246,-7.14088,-34.85073,0.07,58.30,9,-0.20,-0.05,0.93,26,-5,22
1692015,21246,-7.14088,-34.85073,0.70,58.30,9,-0.20,-0.04,0.93,29,-6,17
1692015,21246,-7.14088,-34.85073,0.70,58.30,9,-0.20,-0.04,0.93,26,-3,23
1692015,21247,-7.14088,-34.85073,0.70,58.50,9,-0.20,-0.05,0.92,29,-4,21
1692015,21247,-7.14088,-34.85073,0.70,58.50,9,-0.20,-0.04,0.93,25,-8,19
1692015,21247,-7.14088,-34.85073,0.70,58.50,9,-0.20,-0.05,0.93,24,-4,25
1692015,21247,-7.14088,-34.85073,0.70,58.50,9,-0.20,-0.04,0.91,25,-4,20
1692015,21247,-7.14088,-34.85073,0.70,58.50,9,-0.20,-0.04,0.91,32,-4,22
1692015,21247,-7.14088,-34.85073,0.70,58.50,9,-0.20,-0.05,0.92,35,-8,22
1692015,21247,-7.14088,-34.85073,0.19,58.50,9,-0.20,-0.05,0.93,31,-8,23
1692015,21247,-7.14088,-34.85073,0.19,58.50,9,-0.20,-0.04,0.92,27,-3,19
1692015,21248,-7.14088,-34.85073,0.19,58.60,9,-0.20,-0.04,0.92,32,-9,18
1692015,21248,-7.14088,-34.85073,0.19,58.60,9,-0.20,-0.05,0.94,32,-1,18
1692015,21248,-7.14088,-34.85073,0.19,58.60,9,-0.20,-0.04,0.93,31,-9,19
1692015,21248,-7.14088,-34.85073,0.19,58.60,9,-0.21,-0.04,0.93,26,-4,19
1692015,21248,-7.14088,-34.85073,0.19,58.60,9,-0.20,-0.05,0.92,27,-7,21
1692015,21248,-7.14088,-34.85073,0.19,58.60,9,-0.20,-0.04,0.92,25,-8,20
1692015,21248,-7.14088,-34.85073,0.04,58.60,9,-0.20,-0.04,0.92,30,-4,21
1692015,21248,-7.14088,-34.85073,0.04,58.60,9,-0.20,-0.04,0.91,30,-5,19
1692015,21249,-7.14088,-34.85073,0.04,58.60,9,-0.20,-0.04,0.92,38,-7,18
1692015,21249,-7.14088,-34.85073,0.04,58.60,9,-0.20,-0.04,0.93,23,-2,15
1692015,21249,-7.14088,-34.85073,0.04,58.60,9,-0.20,-0.05,0.92,29,-3,21
1692015,21249,-7.14088,-34.85073,0.04,58.60,9,-0.20,-0.04,0.92,28,-8,19
1692015,21249,-7.14088,-34.85073,0.04,58.60,9,-0.20,-0.04,0.92,27,-6,21
1692015,21249,-7.14088,-34.85073,0.04,58.60,9,-0.21,-0.04,0.93,27,-11,13
1692015,21249,-7.14088,-34.85073,0.30,58.60,9,-0.20,-0.05,0.93,34,-5,23
1692015,21249,-7.14088,-34.85073,0.30,58.60,9,-0.20,-0.05,0.92,31,-6,20
1692015,21250,-7.14088,-34.85073,0.30,58.60,9,-0.20,-0.04,0.93,23,-3,18
1692015,21250,-7.14088,-34.85073,0.30,58.60,9,-0.20,-0.04,0.92,28,-4,24
1692015,21250,-7.14088,-34.85073,0.30,58.60,9,-0.20,-0.04,0.93,27,-11,24
1692015,21250,-7.14088,-34.85073,0.30,58.60,9,-0.20,-0.05,0.92,25,-6,20
1692015,21250,-7.14088,-34.85073,0.30,58.60,9,-0.20,-0.05,0.92,31,-6,21
1692015,21250,-7.14088,-34.85073,0.30,58.60,9,-0.20,-0.04,0.92,30,-9,21
1692015,21250,-7.14088,-34.85073,0.37,58.60,9,-0.20,-0.04,0.93,28,-2,22
1692015,21250,-7.14088,-34.85073,0.37,58.60,9,-0.20,-0.04,0.92,27,-4,18
1692015,21251,-7.14088,-34.85073,0.37,58.70,9,-0.21,-0.04,0.92,27,-7,20
1692015,21251,-7.14088,-34.85073,0.37,58.70,9,-0.20,-0.04,0.92,25,-8,22
1692015,21251,-7.14088,-34.85073,0.37,58.70,9,-0.20,-0.04,0.92,28,-9,17
1692015,21251,-7.14088,-34.85073,0.37,58.70,9,-0.20,-0.04,0.92,28,-5,23
1692015,21251,-7.14088,-34.85073,0.37,58.70,9,-0.20,-0.04,0.93,29,-7,17
1692015,21251,-7.14088,-34.85073,0.37,58.70,9,-0.20,-0.04,0.92,29,-7,23
1692015,21251,-7.14088,-34.85073,0.06,58.70,9,-0.20,-0.05,0.93,24,-5,16
1692015,21251,-7.14088,-34.85073,0.06,58.70,9,-0.20,-0.04,0.92,30,-9,23
1692015,21252,-7.14088,-34.85073,0.06,58.80,9,-0.20,-0.04,0.92,32,-7,22
1692015,21252,-7.14088,-34.85073,0.06,58.80,9,-0.20,-0.05,0.92,28,-8,17
1692015,21252,-7.14088,-34.85073,0.06,58.80,9,-0.20,-0.04,0.92,28,-4,20
1692015,21252,-7.14088,-34.85073,0.06,58.80,9,-0.20,-0.04,0.93,26,-5,21
1692015,21252,-7.14088,-34.85073,0.06,58.80,9,-0.20,-0.04,0.92,35,-5,23
1692015,21252,-7.14088,-34.85073,0.06,58.80,9,-0.20,-0.04,0.92,29,-10,20
1692015,21252,-7.14088,-34.85073,0.09,58.80,9,-0.20,-0.04,0.91,22,-6,23
1692015,21252,-7.14088,-34.85073,0.09,58.80,9,-0.20,-0.04,0.91,29,-8,20
1692015,21253,-7.14088,-34.85073,0.09,58.90,9,-0.20,-0.04,0.93,26,-8,20
1692015,21253,-7.14088,-34.85073,0.09,58.90,9,-0.21,-0.04,0.93,24,-7,16
1692015,21253,-7.14088,-34.85073,0.09,58.90,9,-0.20,-0.04,0.92,31,-5,23
1692015,21253,-7.14088,-34.85073,0.09,58.90,9,-0.20,-0.04,0.92,30,-2,19
1692015,21253,-7.14088,-34.85073,0.09,58.90,9,-0.20,-0.04,0.91,25,-7,14
1692015,21253,-7.14088,-34.85073,0.09,58.90,9,-0.20,-0.04,0.92,27,-6,26
1692015,21253,-7.14088,-34.85073,0.24,58.90,9,-0.20,-0.04,0.93,26,-5,21
1692015,21253,-7.14088,-34.85073,0.24,58.90,9,-0.20,-0.04,0.92,30,-6,20
1692015,21254,-7.14088,-34.85073,0.24,59.00,9,-0.20,-0.04,0.91,33,-6,17
1692015,21254,-7.14088,-34.85073,0.24,59.00,9,-0.20,-0.05,0.92,27,-4,15
1692015,21254,-7.14088,-34.85073,0.24,59.00,9,-0.20,-0.04,0.93,23,-8,21
1692015,21254,-7.14088,-34.85073,0.24,59.00,9,-0.20,-0.04,0.92,29,-7,17
1692015,21254,-7.14088,-34.85073,0.24,59.00,9,-0.20,-0.04,0.93,28,-5,22
1692015,21254,-7.14088,-34.85073,0.24,59.00,9,-0.20,-0.04,0.92,33,-8,20
1692015,21254,-7.14088,-34.85073,0.57,59.00,9,-0.20,-0.04,0.92,29,-3,18
1692015,21254,-7.14088,-34.85073,0.57,59.00,9,-0.20,-0.05,0.92,28,-6,22
1692015,21255,-7.14088,-34.85073,0.57,58.90,9,-0.20,-0.04,0.92,31,-5,18
1692015,21255,-7.14088,-34.85073,0.57,58.90,9,-0.20,-0.04,0.93,28,-7,17
1692015,21255,-7.14088,-34.85073,0.57,58.90,9,-0.20,-0.04,0.92,28,-7,24
1692015,21255,-7.14088,-34.85073,0.57,58.90,9,-0.20,-0.05,0.92,26,-5,19
1692015,21255,-7.14088,-34.85073,0.57,58.90,9,-0.20,-0.04,0.91,29,-5,25
1692015,21255,-7.14088,-34.85073,0.57,58.90,9,-0.20,-0.04,0.93,31,-6,18
1692015,21255,-7.14088,-34.85073,0.31,58.90,9,-0.20,-0.05,0.92,23,-4,22
1692015,21256,-7.14088,-34.85073,0.31,58.90,9,-0.21,-0.04,0.93,27,-6,19
1692015,21256,-7.14088,-34.85073,0.31,58.90,9,-0.20,-0.04,0.93,28,-5,18
1692015,21256,-7.14088,-34.85073,0.31,58.90,9,-0.20,-0.04,0.92,33,-6,19
1692015,21256,-7.14088,-34.85073,0.31,58.90,9,-0.20,-0.05,0.93,29,-3,13
1692015,21256,-7.14088,-34.85073,0.31,58.90,9,-0.20,-0.04,0.92,28,-8,17
1692015,21256,-7.14088,-34.85073,0.31,58.90,9,-0.20,-0.04,0.92,28,-8,21
1692015,21256,-7.14088,-34.85073,0.31,58.90,9,-0.20,-0.04,0.93,28,-7,17
1692015,21256,-7.14088,-34.85073,0.06,58.90,9,-0.20,-0.04,0.93,22,-5,19
1692015,21257,-7.14088,-34.85073,0.06,58.90,9,-0.20,-0.05,0.92,33,-5,20
1692015,21257,-7.14088,-34.85073,0.06,59.10,9,-0.20,-0.04,0.92,27,-8,20
1692015,21257,-7.14088,-34.85073,0.06,59.10,9,-0.20,-0.05,0.92,27,-7,24
1692015,21257,-7.14088,-34.85073,0.06,59.10,9,-0.20,-0.05,0.92,29,-6,17
1692015,21257,-7.14088,-34.85073,0.06,59.10,9,-0.20,-0.04,0.93,24,-7,16
1692015,21257,-7.14088,-34.85073,0.06,59.10,9,-0.20,-0.04,0.93,30,-6,24
1692015,21257,-7.14088,-34.85073,0.06,59.10,9,-0.20,-0.04,0.93,26,-6,19
1692015,21257,-7.14088,-34.85073,0.26,59.10,9,-0.20,-0.04,0.93,27,-2,23
1692015,21258,-7.14088,-34.85073,0.26,59.10,9,-0.20,-0.04,0.92,29,-6,22
1692015,21258,-7.14088,-34.85073,0.26,59.20,9,-0.20,-0.04,0.93,29,-6,17
1692015,21258,-7.14088,-34.85073,0.26,59.20,9,-0.20,-0.04,0.92,29,-5,21
1692015,21258,-7.14088,-34.85073,0.26,59.20,9,-0.20,-0.04,0.92,26,-9,13
1692015,21258,-7.14088,-34.85073,0.26,59.20,9,-0.20,-0.04,0.93,29,-4,18
1692015,21258,-7.14088,-34.85073,0.26,59.20,9,-0.20,-0.04,0.92,28,-8,26
1692015,21258,-7.14088,-34.85073,0.26,59.20,9,-0.20,-0.05,0.93,31,-8,27
1692015,21258,-7.14088,-34.85073,0.61,59.20,9,-0.20,-0.05,0.93,26,0,20
1692015,21259,-7.14088,-34.85073,0.61,59.20,9,-0.20,-0.04,0.93,26,-9,20
1692015,21259,-7.14088,-34.85073,0.61,59.20,9,-0.20,-0.04,0.92,27,-10,21
1692015,21259,-7.14088,-34.85073,0.61,59.20,9,-0.20,-0.04,0.93,29,-9,23
1692015,21259,-7.14088,-34.85073,0.61,59.20,9,-0.20,-0.05,0.93,30,-7,20
1692015,21259,-7.14088,-34.85073,0.61,59.20,9,-0.20,-0.05,0.92,29,-7,19
1692015,21259,-7.14088,-34.85073,0.61,59.20,9,-0.20,-0.04,0.92,28,-9,16
1692015,21259,-7.14088,-34.85073,0.61,59.20,9,-0.20,-0.05,0.92,28,-8,25
1692015,21259,-7.14088,-34.85073,0.57,59.20,9,-0.20,-0.04,0.93,26,-8,22
1692015,2130,-7.14088,-34.85073,0.57,59.20,9,-0.20,-0.04,0.93,29,-3,24
1692015,2130,-7.14088,-34.85073,0.57,59.20,9,-0.20,-0.05,0.93,26,-4,21
1692015,2130,-7.14088,-34.85073,0.57,59.20,9,-0.20,-0.05,0.93,28,-4,23
1692015,2130,-7.14088,-34.85073,0.57,59.20,9,-0.21,-0.04,0.94,28,1,25
1692015,2130,-7.14088,-34.85073,0.57,59.20,9,-0.20,-0.05,0.93,27,-6,18
1692015,2130,-7.14088,-34.85073,0.57,59.20,9,-0.20,-0.04,0.93,28,-8,19
1692015,2130,-7.14088,-34.85073,0.57,59.20,9,-0.20,-0.04,0.92,29,-9,22
1692015,2130,-7.14088,-34.85073,0.04,59.20,9,-0.20,-0.04,0.92,31,-5,17
1692015,2131,-7.14088,-34.85073,0.04,59.20,9,-0.20,-0.04,0.92,30,-11,23
1692015,2131,-7.14088,-34.85073,0.04,59.30,9,-0.21,-0.04,0.92,25,-2,23
1692015,2131,-7.14088,-34.85073,0.04,59.30,9,-0.20,-0.05,0.92,25,-9,20
1692015,2131,-7.14088,-34.85073,0.04,59.30,9,-0.20,-0.04,0.93,29,-9,19
1692015,2131,-7.14088,-34.85073,0.04,59.30,9,-0.20,-0.04,0.92,32,-5,21
1692015,2131,-7.14088,-34.85073,0.04,59.30,9,-0.20,-0.04,0.91,31,-8,17
1692015,2131,-7.14088,-34.85073,0.04,59.30,9,-0.20,-0.04,0.93,28,-5,15
1692015,2131,-7.14088,-34.85073,0.11,59.30,9,-0.20,-0.05,0.92,24,-10,19
1692015,2132,-7.14088,-34.85073,0.11,59.30,9,-0.20,-0.04,0.92,28,-7,18
1692015,2132,-7.14088,-34.85073,0.11,59.30,9,-0.20,-0.04,0.93,29,-5,20
1692015,2132,-7.14088,-34.85073,0.11,59.30,9,-0.20,-0.04,0.91,35,-6,18
1692015,2132,-7.14088,-34.85073,0.11,59.30,9,-0.20,-0.04,0.93,28,-5,19
1692015,2132,-7.14088,-34.85073,0.11,59.30,9,-0.20,-0.04,0.92,31,-3,18
1692015,2132,-7.14088,-34.85073,0.11,59.30,9,-0.20,-0.04,0.92,26,-3,20
1692015,2132,-7.14088,-34.85073,0.11,59.30,9,-0.20,-0.04,0.92,24,-5,22
1692015,2132,-7.14088,-34.85074,0.07,59.30,9,-0.20,-0.05,0.93,33,-4,16
1692015,2133,-7.14088,-34.85074,0.07,59.30,9,-0.20,-0.04,0.91,27,-8,15
1692015,2133,-7.14088,-34.85074,0.07,59.40,9,-0.20,-0.04,0.92,22,-2,20
1692015,2133,-7.14088,-34.85074,0.07,59.40,9,-0.20,-0.04,0.93,29,-8,20
1692015,2133,-7.14088,-34.85074,0.07,59.40,9,-0.20,-0.04,0.92,29,-8,16
1692015,2133,-7.14088,-34.85074,0.07,59.40,9,-0.20,-0.04,0.92,30,-5,18
1692015,2133,-7.14088,-34.85074,0.07,59.40,9,-0.20,-0.04,0.92,27,-5,15
1692015,2133,-7.14088,-34.85074,0.07,59.40,9,-0.20,-0.04,0.92,30,-10,18
1692015,2133,-7.14089,-34.85074,0.15,59.40,9,-0.21,-0.04,0.92,28,-8,19
1692015,2134,-7.14089,-34.85074,0.15,59.40,9,-0.21,-0.04,0.93,24,-5,21
1692015,2134,-7.14089,-34.85074,0.15,59.60,9,-0.20,-0.05,0.93,29,-7,21
1692015,2134,-7.14089,-34.85074,0.15,59.60,9,-0.20,-0.04,0.93,23,1,16
1692015,2134,-7.14089,-34.85074,0.15,59.60,9,-0.20,-0.04,0.92,25,-5,16
1692015,2134,-7.14089,-34.85074,0.15,59.60,9,-0.20,-0.04,0.93,24,-2,22
1692015,2134,-7.14089,-34.85074,0.15,59.60,9,-0.20,-0.04,0.91,26,-5,16
1692015,2134,-7.14089,-34.85074,0.15,59.60,9,-0.20,-0.04,0.92,27,-1,18
1692015,2134,-7.14089,-34.85074,0.04,59.60,9,-0.21,-0.05,0.93,27,-6,20
1692015,2135,-7.14089,-34.85074,0.04,59.60,9,-0.20,-0.04,0.91,30,-3,20
1692015,2135,-7.14089,-34.85074,0.04,59.70,9,-0.20,-0.04,0.92,28,-7,20
1692015,2135,-7.14089,-34.85074,0.04,59.70,9,-0.21,-0.05,0.92,29,-4,18
1692015,2135,-7.14089,-34.85074,0.04,59.70,9,-0.20,-0.04,0.93,29,-4,15
1692015,2135,-7.14089,-34.85074,0.04,59.70,9,-0.20,-0.04,0.92,30,-6,26
1692015,2135,-7.14089,-34.85074,0.04,59.70,9,-0.21,-0.04,0.92,28,-7,21
1692015,2135,-7.14089,-34.85074,0.04,59.70,9,-0.20,-0.04,0.91,27,-6,21
1692015,2135,-7.14089,-34.85074,0.04,59.70,9,-0.21,-0.04,0.92,28,-11,22
1692015,2136,-7.14089,-34.85074,0.04,59.70,9,-0.20,-0.04,0.92,29,-8,22
1692015,2136,-7.14089,-34.85074,0.04,59.70,9,-0.20,-0.04,0.92,26,-5,22
1692015,2136,-7.14089,-34.85074,0.04,59.70,9,-0.20,-0.04,0.91,28,-5,16
1692015,2136,-7.14089,-34.85074,0.04,59.70,9,-0.21,-0.04,0.92,28,-7,21
1692015,2136,-7.14089,-34.85074,0.04,59.70,9,-0.20,-0.04,0.93,30,-3,16
1692015,2136,-7.14089,-34.85074,0.04,59.70,9,-0.20,-0.05,0.92,25,-5,19
1692015,2136,-7.14089,-34.85074,0.04,59.70,9,-0.20,-0.04,0.91,33,-4,20
1692015,2136,-7.14089,-34.85074,0.09,59.70,9,-0.20,-0.05,0.92,32,-6,16
1692015,2137,-7.14089,-34.85074,0.09,59.70,9,-0.20,-0.04,0.92,31,-9,17
1692015,2137,-7.14089,-34.85074,0.09,59.80,9,-0.20,-0.04,0.92,24,-6,26
1692015,2137,-7.14089,-34.85074,0.09,59.80,9,-0.20,-0.04,0.92,27,-8,26
1692015,2137,-7.14089,-34.85074,0.09,59.80,9,-0.20,-0.04,0.93,30,-6,19
1692015,2137,-7.14089,-34.85074,0.09,59.80,9,-0.20,-0.04,0.93,30,-5,24
1692015,2137,-7.14089,-34.85074,0.09,59.80,9,-0.20,-0.04,0.92,30,-8,18
1692015,2137,-7.14089,-34.85074,0.09,59.80,9,-0.20,-0.05,0.92,27,-7,19
1692015,2137,-7.14089,-34.85074,0.06,59.80,9,-0.20,-0.04,0.93,28,-6,20
1692015,2138,-7.14089,-34.85074,0.06,59.80,9,-0.20,-0.04,0.93,30,-4,16
1692015,2138,-7.14089,-34.85074,0.06,59.80,9,-0.21,-0.04,0.91,3,3,36
1692015,2138,-7.14089,-34.85074,0.06,59.80,9,-0.20,-0.05,0.91,21,15,23
1692015,2138,-7.14089,-34.85074,0.06,59.80,9,-0.21,-0.04,0.93,38,36,43
1692015,2138,-7.14089,-34.85074,0.06,59.80,9,-0.20,-0.04,0.95,13,-17,20
1692015,2138,-7.14089,-34.85074,0.06,59.80,9,-0.19,0.02,0.92,27,69,48
1692015,2138,-7.14089,-34.85074,0.06,59.80,9,-0.23,-0.39,1.55,-119,441,395
1692015,2138,-7.14089,-34.85074,0.07,59.80,9,-0.23,-0.75,0.59,-2210,37,-338
1692015,2139,-7.14089,-34.85074,0.07,59.80,9,-0.23,-0.99,0.44,-1175,151,-327
1692015,2139,-7.14089,-34.85074,0.07,59.60,9,-0.18,-0.85,0.39,-164,192,-110
1692015,2139,-7.14089,-34.85074,0.07,59.60,9,-0.16,-0.86,0.34,-271,138,22
1692015,2139,-7.14089,-34.85074,0.07,59.60,9,-0.17,-0.89,0.25,-153,3,-81
1692015,2139,-7.14089,-34.85074,0.07,59.60,9,-0.19,-0.87,0.25,-54,103,61
1692015,2139,-7.14089,-34.85074,0.07,59.60,9,-0.16,-0.92,0.25,40,14,35
1692015,2139,-7.14089,-34.85074,0.07,59.60,9,-0.09,-0.86,0.26,379,-165,1
1692015,2139,-7.14089,-34.85074,0.07,59.60,9,-0.28,-0.55,0.64,4709,-166,1009
1692015,21310,-7.14089,-34.85074,0.07,59.60,9,-0.30,-0.52,0.79,2383,631,161
1692015,21310,-7.14089,-34.85074,0.07,59.50,9,-0.27,-0.24,1.13,270,-481,-12
1692015,21310,-7.14089,-34.85074,0.07,59.50,9,-0.24,-0.46,0.77,-2003,-66,158
1692015,21310,-7.14089,-34.85074,0.07,59.50,9,-0.24,-0.46,0.58,-37,-421,-21
1692015,21310,-7.14089,-34.85074,0.07,59.50,9,-0.21,-0.39,0.95,302,379,-461
1692015,21310,-7.14089,-34.85074,0.07,59.50,9,-0.20,-0.11,0.95,559,292,162
1692015,21310,-7.14089,-34.85074,0.07,59.50,9,-0.28,-0.35,0.85,340,-208,407
1692015,21310,-7.14089,-34.85074,0.20,59.50,9,-0.25,-0.30,0.90,1298,823,11
1692015,21311,-7.14089,-34.85074,0.20,59.50,9,-0.21,-0.24,0.66,7,-104,-333
1692015,21311,-7.14089,-34.85074,0.20,59.40,9,-0.42,-0.20,0.81,-301,154,-178
1692015,21311,-7.14089,-34.85074,0.20,59.40,9,-0.33,-0.17,0.92,157,-105,200
1692015,21311,-7.14089,-34.85074,0.20,59.40,9,-0.45,-0.30,0.61,1979,-235,583
1692015,21311,-7.14089,-34.85074,0.20,59.40,9,-0.30,0.84,0.73,7974,-1241,-6
1692015,21311,-7.14089,-34.85074,0.20,59.40,9,-0.22,1.00,-0.09,1940,-497,204
1692015,21311,-7.14089,-34.85074,0.20,59.40,9,-0.27,0.91,-0.26,410,51,263
1692015,21312,-7.14089,-34.85074,0.76,59.40,9,-0.25,0.99,-0.28,211,-85,70
